name,crate,blocks,edges,stmt_count,treewidth,is_unsafe
"core_arch::aarch64::neon::generated::vmulxd_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vmulxs_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vmulxd_lane_f64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vmulxd_laneq_f64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vmulxs_lane_f32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vmulxs_laneq_f32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vmulxh_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vmulxh_lane_f16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vmulxh_laneq_f16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vmulxq_lane_f64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vneg_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vnegq_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vneg_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vnegq_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vnegd_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vnegh_f16",core,1,0,1,0,1
"core_arch::aarch64::neon::generated::vpaddd_f64",core,3,2,1,1,1
"core_arch::aarch64::neon::generated::vpadds_f32",core,3,2,1,1,1
"core_arch::aarch64::neon::generated::vpaddd_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpaddd_u64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_f16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_f32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_f64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_s8",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_u8",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_u16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_u32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpaddq_u64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vpmax_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxnm_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxnmq_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxnm_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxnmq_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxnmq_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxnmqd_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxnms_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_s8",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_s16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_u8",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_u16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxq_u32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxqd_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmaxs_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmin_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminnm_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminnmq_f16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminnm_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminnmq_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminnmq_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminnmqd_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminnms_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_s8",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_s16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_u8",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_u16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminq_u32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpminqd_f64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vpmins_f32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqabs_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqabsq_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqabsb_s8",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqabsh_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqabss_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqabsd_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqaddb_s8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqaddh_s16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqaddb_u8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqaddh_u16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqadds_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqaddd_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqadds_u32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqaddd_u64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_n_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_n_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_high_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlal_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlalh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlalh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlals_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlals_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlalh_s16",core,6,5,0,1,1
"core_arch::aarch64::neon::generated::vqdmlals_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_n_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_n_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_high_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsl_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlslh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlslh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsls_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsls_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmlslh_s16",core,6,5,0,1,1
"core_arch::aarch64::neon::generated::vqdmlsls_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmulh_lane_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhq_lane_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmulh_lane_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhq_lane_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhh_s16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhs_s32",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhs_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmulhs_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_lane_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_laneq_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_lane_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_laneq_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_n_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_n_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_high_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmull_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmullh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmulls_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmullh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmullh_s16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqdmulls_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqdmulls_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqmovn_high_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovn_high_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovn_high_s64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovn_high_u16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovn_high_u32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovn_high_u64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovnd_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqmovnd_u64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqmovnh_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqmovns_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqmovnh_u16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqmovns_u32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqmovun_high_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovun_high_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovun_high_s64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqmovunh_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqmovuns_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqmovund_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqneg_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqnegq_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqnegb_s8",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqnegh_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqnegs_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqnegd_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlah_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlah_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlah_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlah_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahq_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahq_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahq_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahq_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlah_s16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahq_s16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlah_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahq_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahs_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahs_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahh_s16",core,6,5,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlahs_s32",core,6,5,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlsh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlsh_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlsh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlsh_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshq_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshq_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshq_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshq_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlsh_s16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshq_s16",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlsh_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshq_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshs_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshs_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshh_s16",core,6,5,0,1,1
"core_arch::aarch64::neon::generated::vqrdmlshs_s32",core,6,5,0,1,1
"core_arch::aarch64::neon::generated::vqrdmulhh_lane_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmulhh_laneq_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmulhs_lane_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmulhs_laneq_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrdmulhh_s16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqrdmulhs_s32",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqrshlb_s8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqrshlh_s16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqrshlb_u8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqrshlh_u16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqrshld_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrshls_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrshls_u32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrshld_u64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqrshrn_high_n_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrn_high_n_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrn_high_n_s64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrn_high_n_u16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrn_high_n_u32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrn_high_n_u64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrnd_n_u64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshrnh_n_u16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshrns_n_u32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshrnh_n_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshrns_n_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshrnd_n_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshrun_high_n_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrun_high_n_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrun_high_n_s64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqrshrund_n_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshrunh_n_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqrshruns_n_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshlb_n_s8",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshld_n_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshlh_n_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshls_n_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshlb_n_u8",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshld_n_u64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshlh_n_u16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshls_n_u32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshlb_s8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqshlh_s16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqshls_s32",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqshlb_u8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqshlh_u16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqshls_u32",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqshld_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqshld_u64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqshlub_n_s8",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshlud_n_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshluh_n_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshlus_n_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshrn_high_n_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrn_high_n_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrn_high_n_s64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrn_high_n_u16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrn_high_n_u32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrn_high_n_u64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrnd_n_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqshrnd_n_u64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqshrnh_n_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshrns_n_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshrnh_n_u16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshrns_n_u32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshrun_high_n_s16",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrun_high_n_s32",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrun_high_n_s64",core,3,2,0,1,1
"core_arch::aarch64::neon::generated::vqshrund_n_s64",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshrunh_n_s16",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqshruns_n_s32",core,4,3,0,1,1
"core_arch::aarch64::neon::generated::vqsubb_s8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqsubh_s16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqsubb_u8",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqsubh_u16",core,5,4,0,1,1
"core_arch::aarch64::neon::generated::vqsubs_s32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqsubd_s64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqsubs_u32",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqsubd_u64",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl1",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl1q",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl1_s8",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl1q_s8",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl1_u8",core,2,1,2,1,1
"core_arch::aarch64::neon::generated::vqtbl1q_u8",core,2,1,2,1,1
"core_arch::aarch64::neon::generated::vqtbl1_p8",core,2,1,2,1,1
"core_arch::aarch64::neon::generated::vqtbl1q_p8",core,2,1,2,1,1
"core_arch::aarch64::neon::generated::vqtbl2",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl2q",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl2_s8",core,2,1,2,1,1
"core_arch::aarch64::neon::generated::vqtbl2q_s8",core,2,1,2,1,1
"core_arch::aarch64::neon::generated::vqtbl2_u8",core,2,1,5,1,1
"core_arch::aarch64::neon::generated::vqtbl2q_u8",core,2,1,5,1,1
"core_arch::aarch64::neon::generated::vqtbl2_p8",core,2,1,5,1,1
"core_arch::aarch64::neon::generated::vqtbl2q_p8",core,2,1,5,1,1
"core_arch::aarch64::neon::generated::vqtbl3",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl3q",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl3_s8",core,2,1,3,1,1
"core_arch::aarch64::neon::generated::vqtbl3q_s8",core,2,1,3,1,1
"core_arch::aarch64::neon::generated::vqtbl3_u8",core,2,1,7,1,1
"core_arch::aarch64::neon::generated::vqtbl3q_u8",core,2,1,7,1,1
"core_arch::aarch64::neon::generated::vqtbl3_p8",core,2,1,7,1,1
"core_arch::aarch64::neon::generated::vqtbl3q_p8",core,2,1,7,1,1
"core_arch::aarch64::neon::generated::vqtbl4",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl4q",core,2,1,0,1,1
"core_arch::aarch64::neon::generated::vqtbl4_s8",core,2,1,4,1,1
"core_arch::aarch64::neon::generated::vqtbl4q_s8",core,2,1,4,1,1
"core_arch::aarch64::neon::generated::vqtbl4_u8",core,2,1,9,1,1
